gender,height,weight,item,content,size,brightness,color,thickness
여성, 160cm,49kg,어센틱 로고 티셔츠 블랙,커플티로 샀는데 여자 90-95정도 입으시면 S 무난하게 잘 맞을 거 같아용 길이도 길까봐 걱정했는데 딱 예쁘게 떨어져요 !!!,보통이에요,보통이에요,보통이에요,보통이에요
남성, 175cm,72kg,어센틱 로고 티셔츠 블랙,사이즈도 넉넉하고 핏도 예쁘네요 다른색도 사고싶어요,커요,보통이에요,선명해요,보통이에요
남성, 183cm,71kg,어센틱 로고 티셔츠 화이트,배송빠른편이고 사길잘했어요 ㅎㅎ  이쁩니다  빡오버좋아하시면 한사이즈더업!,보통이에요,보통이에요,보통이에요,보통이에요
남성, 169cm,64kg,어센틱 로고 티셔츠 화이트,입어보니까 생각했던것보다 더 괜찮은거같아요.,보통이에요,보통이에요,보통이에요,보통이에요
남성, 183cm,76kg,어센틱 로고 티셔츠 블랙,세로 길이가 조금 길기는 하지만 색감이나 그런 건 다 괜찮네요,커요,보통이에요,보통이에요,보통이에요
남성, 174cm,70kg,어센틱 로고 티셔츠 화이트,커버낫 처음 사봤는데 역시 인기있는 이유가 있네요 예쁩니다~ 근데 다려입어야 할 것 같아요.,커요,보통이에요,보통이에요,보통이에요
여성, 161cm,52kg,어센틱 로고 티셔츠 화이트,s사이즈 구매했는데 전체적으로 너무 길고 컸습니다특히나 반바지입을 때 넣어입지 않으면 바지 안 입은거 같아요•.•그래도 이쁘고 재질도 좋습니다,커요,보통이에요,선명해요,보통이에요
남성, 173cm,72kg,어센틱 로고 티셔츠 블랙,"커플 옷으로 m,s 사이즈 샀는데두 개가 별 차이가 없었습니다••사이즈는 적당했고 한여름에 입기엔 더울 것 같습니다",보통이에요,보통이에요,보통이에요,보통이에요
남성, 175cm,65kg,어센틱 로고 티셔츠 블랙,"두께감이 뚜꺼워서 좋았습니다사이즈감은 아주 오버도 아니고, 완전 정핏도 아니어서 입기 편했습니다빨래하면 물빠짐이 있어서, 처음 입을때는 한 번 빨고서 입으면 좋을것 같습니다",보통이에요,보통이에요,보통이에요,두꺼워요
남성, 178cm,65kg,어센틱 로고 티셔츠 화이트,흰티에 청바지만 입어도 핏이 너무 예쁘고 과하게 꾸밀 필요도 없어요,보통이에요,밝아요,선명해요,보통이에요
남성, 175cm,73kg,어센틱 로고 티셔츠 화이트,생각보다 너무 박시해서 좀 당황하긴 했는데 막상 앞에만 넣고 청바지랑 입으니까 너무 예쁘더라구요. 근데 좀 두께감이 있어서 한여름에 입기엔 좀....덥지 않을까(개인적으로 더위를 좀 타는 것도 있습니다),커요,보통이에요,보통이에요,두꺼워요
남성, 170cm,60kg,어센틱 로고 티셔츠 화이트,회색트레이닝 바지에 흰티는 진리임 넘 좋아요 쩨공 ㅎㅎ,보통이에요,보통이에요,보통이에요,보통이에요
남성, 170cm,60kg,어센틱 로고 티셔츠 블랙,블랙 화이트 하나씩 구매했는데 짱이에여 사이즈 더 큰 걸루 하나 더 사려구요 ㅠ 넘 맘에 들어요,보통이에요,보통이에요,보통이에요,보통이에요
남성, 185cm,82kg,라인 서퍼맨 티셔츠 네이비,그냥 막 입기좋은데 한여름에는 덥고 길어요 저는 길게 입는거 괜찮아서 입고댕겼습니다,보통이에요,보통이에요,보통이에요,보통이에요
여성, 156cm,54kg,라인 서퍼맨 티셔츠 화이트,엄청 자주 입고 다니는 옷이에요! 엄청 편하구 서핑보드 너무 예버요,커요,보통이에요,선명해요,두꺼워요
남성, 170cm,65kg,라인 서퍼맨 티셔츠 화이트,생각보다 S 딱 이쁘게 떨어지네요 옷 너무 이쁘고여름휴가때 입기 좋네요~,보통이에요,밝아요,선명해요,보통이에요
남성, 173cm,65kg,라인 서퍼맨 티셔츠 화이트,크기도 적당해서 편하게 입기 좋아요 뒷면 프린팅이 이쁩니다 ^^,보통이에요,보통이에요,보통이에요,보통이에요
남성, 175cm,68kg,라인 서퍼맨 티셔츠 네이비,아주 좋아요 만족스럽습니다 사는거 추천드립니다 ,보통이에요,보통이에요,보통이에요,보통이에요
남성, 170cm,78kg,라인 서퍼맨 티셔츠 네이비,배송 빠르고 상품 만족스러워요.다른 티셔츠보다 살짝 크지만 맘에 들어요.,커요,보통이에요,선명해요,보통이에요
여성, 159cm,54kg,라인 서퍼맨 티셔츠 화이트,와이프가 아주 마음에 들어해요 가격도 할인 할 때 잘 샀어요,보통이에요,밝아요,선명해요,보통이에요
남성, 170cm,55kg,라인 서퍼맨 티셔츠 네이비,키170 중2아들 오버핏 돟아해서 m사이즈 주문해쥤는데 길이가 조금 긴거 같아요 그래도 이쁘네요,커요,보통이에요,보통이에요,보통이에요
남성, 176cm,102kg,라인 서퍼맨 티셔츠 네이비,여름티 같이 두께 적당하고 색감이 굿검정보다 네이비라 더 조음2XL사이즈 있어 여유있게 입으니 좋네요,보통이에요,보통이에요,선명해요,보통이에요
남성, 178cm,90kg,라인 서퍼맨 티셔츠 네이비,기장이랑 사이즈가 좀 큰편이에요옷은너무이쁩니당,커요,보통이에요,선명해요,보통이에요
남성, 169cm,60kg,라인 서퍼맨 티셔츠 화이트,사이즈 생각보다 넉넉하구요 두께감은 도톰해서 전 좋아요,커요,보통이에요,보통이에요,보통이에요
남성, 160cm,53kg,라인 서퍼맨 티셔츠 화이트,사이즈 입기에 딱 좋고 두께도 얇지 않고 보통입니다. ,보통이에요,보통이에요,보통이에요,보통이에요
남성, 173cm,62kg,라인 서퍼맨 티셔츠 화이트,기냥 편하게 입을 반팔 찾다가 결국 서퍼맨 ㅎㅎ 젤 무난,보통이에요,밝아요,선명해요,보통이에요
남성, 184cm,84kg,라인 서퍼맨 티셔츠 화이트,원단도 너무얇지않고 프린트도 이쁘고 좋습니다,보통이에요,보통이에요,보통이에요,보통이에요
남성, 178cm,90kg,라인 서퍼맨 티셔츠 화이트,"제 기준 세미오버핏으로 아주 잘 맞습니다. 깔끔한 프린팅도 좋고, 맘에드네요^^",커요,보통이에요,보통이에요,보통이에요
남성, 160cm,53kg,라인 서퍼맨 티셔츠 화이트,할인할때 싸게 건져 무난하게 휘뚜루마뚜루 잘 입고 있습니다,보통이에요,보통이에요,보통이에요,보통이에요
남성, 177cm,86kg,라인 서퍼맨 티셔츠 화이트,질감이 부드럽고 편하게 입기 좋은 티셔츠입니다.,커요,밝아요,선명해요,보통이에요
남성, 170cm,64kg,라인 서퍼맨 티셔츠 네이비,짙은 네이비라서 무난하게 입기좋아요사이즈는 오버하면서 편하고 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
여성, 162cm,49kg,라인 서퍼맨 티셔츠 화이트,적당히 오버핏이라서 쉽게 입고다닐 수 있어요! 편해요,보통이에요,밝아요,선명해요,보통이에요
남성, 175cm,105kg,라인 서퍼맨 티셔츠 화이트,옷도 시원시원하고 색도 이쁘고 다 마음에 들어요!!,커요,보통이에요,보통이에요,보통이에요
남성, 180cm,80kg,라인 서퍼맨 티셔츠 화이트,선물했는데 맘에 들어해요! 프린팅이 귀엽고 사이즈도 넉넉해요,보통이에요,밝아요,선명해요,얇아요
남성, 158cm,48kg,라인 서퍼맨 티셔츠 화이트,뒷면 너무 이쁘고  앞은 깔끔해서 좋아요 50프로 할인할 때 잘 샀네요,보통이에요,밝아요,선명해요,보통이에요
남성, 177cm,70kg,라인 서퍼맨 티셔츠 화이트,가격도 괜찮고 핏도 제가 생각한 정도의 오버핏이여서 너무 좋네요. 반바지랑 잘 어울릴 듯,보통이에요,보통이에요,보통이에요,보통이에요
남성, 178cm,75kg,라인 서퍼맨 티셔츠 화이트,여름에 입기 딱 예쁜 프린팅에 반해 구입했어요 여행가서 입기는 더더욱 딱이예요 프린트는 네이비가 아무래도 어두워서 그런지 더 선명해요그렇지만 밝게 입기는 화이트가 더 예뻤어요,커요,보통이에요,선명해요,두꺼워요
여성, 178cm,75kg,라인 서퍼맨 티셔츠 네이비,뒷모습이 너무 예쁜티셔츠예요 일반 티셔츠에비해 통이 넓어요 화이트랑 두개 다 구입했는데 색상별로 느낌이 달라서 만족스럽습니다,커요,보통이에요,선명해요,두꺼워요
남성, 173cm,63kg,라인 서퍼맨 티셔츠 화이트,두께는 있는편이라 한여름엔 입기에는 덥습니다 루즈하게 입는편이 아니라 그냥 스몰사이즈 하니 보통브랜드 엠사이즈입니다 구김이 적을거 같아서 만족합니다 ,보통이에요,보통이에요,보통이에요,두꺼워요
남성, 175cm,80kg,라인 서퍼맨 티셔츠 네이비,이쁘고 오버핏맞고 지금 입으면 날씨에 딱인거같네요,보통이에요,보통이에요,보통이에요,보통이에요
여성, 164cm,61kg,라인 서퍼맨 티셔츠 화이트,저는 어깨가 넓은 편이라서 어깨선이 따 맞도록 s로 주문해서 어깨 부분은 만족한데 목은 좀 타이트 하네요.. 그리고 팔도 좀 긴 편입니다. 하지만 팔은 접어서 입으니까 더 예쁜거 같아요. 그런거 말고는 프린팅도 예쁘고 산뜻해서 좋아요. ,보통이에요,보통이에요,선명해요,보통이에요
남성, 174cm,68kg,라인 서퍼맨 티셔츠 화이트,바닷가 놀러가서 시원하게 입었습니다!! 두께감은 적당하고 사이즈도 넉넉하니 좋네요~~,보통이에요,밝아요,선명해요,보통이에요
남성, 178cm,66kg,라인 서퍼맨 티셔츠 화이트,티셔츠 세일할 때 구매해서 이쁘게 잘 입고있어요~ 추천합니당 ㅎㅎ,보통이에요,보통이에요,보통이에요,보통이에요
남성, 178cm,79kg,라인 서퍼맨 티셔츠 네이비,이뻐요 ㅎㅎ 이제야 입어봣는데 잘산것같네요 서포맨 졸귀탱 ㅠ,보통이에요,보통이에요,보통이에요,보통이에요
여성, 158cm,47kg,라인 서퍼맨 티셔츠 화이트,커버낫 티셔츠는 첫구매입니다. 다음에는 그냥 스몰사야 될 것 같네요,보통이에요,밝아요,선명해요,보통이에요
남성, 183cm,90kg,라인 서퍼맨 티셔츠 네이비,시원한 소재이고 좋습니다. 사이즈도 xxl까지 나와서 오버핏으로 입을 수 있어 좋네요.,보통이에요,보통이에요,보통이에요,보통이에요
남성, 169cm,68kg,라인 서퍼맨 티셔츠 네이비,할인할 때 샀는데 평소에 막 입을 때 유용할 것 같네요,보통이에요,보통이에요,보통이에요,보통이에요
남성, 163cm,58kg,라인 서퍼맨 티셔츠 화이트,프린팅이 여름에 너무 잘어울리고 캐주얼하게 입기좋아요,보통이에요,보통이에요,보통이에요,보통이에요
남성, 172cm,67kg,라인 서퍼맨 티셔츠 네이비,만족합니다. 믿고 입는 커버낫단점은 입은 사람이 많아요ㅠ,보통이에요,보통이에요,보통이에요,보통이에요
남성, 173cm,73kg,라인 서퍼맨 티셔츠 화이트,집에서 입기 너무 좋고 옷감도 좋읏 소재로 되어있어요.,보통이에요,밝아요,선명해요,얇아요
남성, 178cm,78kg,라인 서퍼맨 티셔츠 화이트,가격도 저렴한 편이구 어디에든 매치할수 있어요! 저렴하게 산거 같아 좋네요 ㅎㅎ,보통이에요,보통이에요,보통이에요,보통이에요
여성, 163cm,52kg,라인 서퍼맨 티셔츠 화이트,뒤에 프린팅이 너무 예쁘고 원래 색칠 되있는가 사고싶었는데 이것도 이쁘네요,보통이에요,보통이에요,보통이에요,보통이에요
남성, 174cm,83kg,라인 서퍼맨 티셔츠 화이트,바지 밑단까지 내려오는 와이드라서 너무좋구요뒷면에 디자인도 예쁘네요사이즈 커서 좋습니다,커요,밝아요,선명해요,보통이에요
남성, 182cm,87kg,라인 서퍼맨 티셔츠 네이비,예쁩니다.105~110입는데 살짝 오버핏 되게 입기 좋은 사이즈에요 ㅎㅎ,보통이에요,보통이에요,선명해요,보통이에요
여성, 153cm,43kg,라인 서퍼맨 티셔츠 화이트,뭔가 애매한 길이 같으면서도 예쁘고 착한 가격이 만족스러운 그런옷입니당!! 가격 때문에 만족해요☺️,보통이에요,보통이에요,보통이에요,보통이에요
남성, 174cm,72kg,라인 서퍼맨 티셔츠 네이비,우선 네이비.색상 이쁘구요살짝 오버핏 좋아요배송도 좋구요,보통이에요,보통이에요,보통이에요,보통이에요
남성, 186cm,78kg,라인 서퍼맨 티셔츠 네이비,목만 안 늘어났으면 좋겠습니다. 이쁘게 잘 입고 다니겠습니다.,보통이에요,보통이에요,보통이에요,보통이에요
여성, 163cm,51kg,라인 서퍼맨 티셔츠 화이트,면 재질도 괜찮아고 좋네용. 근데 목부분이 좀 타이트해서 늘어나서 쭈글쭈글 해질것같아여,보통이에요,보통이에요,선명해요,보통이에요
남성, 176cm,100kg,라인 서퍼맨 티셔츠 화이트,구매하길 잘 했어여 질도 좋고 실물이 더 괜찮아요,보통이에요,보통이에요,보통이에요,보통이에요
여성, 155cm,52kg,라인 서퍼맨 티셔츠 화이트,여자친구랑 커플티하려고 샀는데우먼사이즈 있어서 딱 맞고 좋아용여자친구가 좀 작아서 걱정했는데 만족합니다:),보통이에요,밝아요,보통이에요,보통이에요
남성, 171cm,79kg,라인 서퍼맨 티셔츠 화이트,평소에 XL정도면 세미오버핏 정도로 입는데 사이즈가 되게 크게 나왔네요,커요,보통이에요,보통이에요,보통이에요
남성, 175cm,78kg,라인 서퍼맨 티셔츠 네이비,여름에 어울리는 그래픽 티셔츠입니다 길이가 길고 살짝 오버핏 입니다,보통이에요,보통이에요,보통이에요,두꺼워요
남성, 174cm,72kg,라인 서퍼맨 티셔츠 화이트,재질 짱짱하고 좋네요 잘 안늘어날것같아요. 사이즈도 적당히 오버하고 이뻐요,보통이에요,보통이에요,보통이에요,보통이에요
남성, 180cm,68kg,라인 서퍼맨 티셔츠 화이트,두께도 적당하고 질도 좋고 프린트가 예뻐서 이번여행에 잘 입었어요,보통이에요,보통이에요,보통이에요,보통이에요
신고,,,라인 서퍼맨 티셔츠 화이트,기장이 좀 긴 것 빼고는 다 만족스럽네요 두께도 적당합니다,보통이에요,보통이에요,보통이에요,보통이에요
신고,,,라인 서퍼맨 티셔츠 네이비,옷 너무 마음에 들어요 사이즈 정사이즈고 색 이쁩니다,보통이에요,보통이에요,보통이에요,보통이에요
신고,,,라인 서퍼맨 티셔츠 네이비,청바지나 체육복에 다 잘 어울리고 편하게 입기 좋습니다,보통이에요,보통이에요,선명해요,보통이에요
여성, 163cm,64kg,라인 서퍼맨 티셔츠 화이트,소재도 디자인도 맘에 들어요무난하게 잘 코디 하기 좋은거 같아여,커요,보통이에요,선명해요,두꺼워요
